***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 22.0.2 - Marco de 2026 (CPLEX)                         *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - ABRIL/26 - MAIO/26 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPERADO  - Data do Caso: 12/04/2026                                                       
____________________________________________________________________

-----------------------------
Titulacao das usinas Termicas                                                   
-----------------------------
----------------------------------------------------------------------------------------------------
IPER:            Indice do periodo.                                                                                                                                                                     
USIT:            Numero de cadastro da usina termoeletrica                                                                                                                                              
Nome Usit:       Nome da usina termoeletrica                                                                                                                                                            
NomeSist:        Nome do subsistema                                                                                                                                                                     
Gter:            Geracao Termoeletrica                                                                                                                                                                  
Ordem Merito:    Titulacao da usina termica por Ordem Merito                                                                                                                                            
Inflexibilidade: Titulacao da usina termica devido a inflexibilidade                                                                                                                                    
GERACAO UC:      Geracao da usina termica devido a restricoes de UC                                                                                                                                     
TOFF:            Montante de geracao das unidades que estao cumprindo tempo minimo desligada (TOFF).                                                                                                    
ORD.MER.TOTAL:   Indica que a usina esta na ordem de merito gerando o maximo .                                                                                                                          
----------------------------------------------------------------------------------------------------

-----;-----;--------------;--------;---------;------------;-----------------;------------;------------;-------------;
IPER ;USIT ;  Nome Usit   ;NomeSist;  Gter   ;Ordem Merito; Inflexibilidade ; GERACAO UC ;    TOFF    ;ORD.MER.TOTAL;
  -  ;  -  ;      -       ;   -    ;  (MW)   ;     MW     ;       MW        ;     MW     ;     -      ;      -      ;
-----;-----;--------------;--------;---------;------------;-----------------;------------;------------;-------------;
  66 ; 110 ; N.PIRATININ  ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 116 ; PARNAIBA IV  ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 137 ; GNA I        ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 140 ; MAUA 3       ; N      ;   264.00;       0.00 ;          264.00 ;       0.00 ;       0.00 ;             ;
  66 ; 144 ; PETROLINA    ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 146 ; STA VITORIA  ; SE     ;    18.00;       0.00 ;            0.00 ;      18.00 ;       0.00 ;             ;
  66 ; 147 ; PROSPERID. 1 ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 149 ; SAO SEPE     ; S      ;     8.00;       8.00 ;            0.00 ;       0.00 ;       0.00 ;     MAX     ;
  66 ; 151 ; POTIGUAR     ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 152 ; TERMOCABO    ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 153 ; DAIA         ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 156 ; CANDIOTA 3   ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 161 ; POTIGUAR III ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 162 ; PECEM II     ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 163 ; P. PECEM II  ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 167 ; P. PECEM I   ; NE     ;   240.00;       0.00 ;            0.00 ;     240.00 ;       0.00 ;             ;
  66 ; 170 ; SUAPE II     ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 176 ; PORTO ITAQUI ; N      ;   240.00;       0.00 ;            0.00 ;     240.00 ;       0.00 ;             ;
  66 ; 182 ; PALMEIRAS GO ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 194 ; T.NORTE 2    ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 201 ; APARECIDA    ; N      ;    95.00;       0.00 ;           95.00 ;       0.00 ;       0.00 ;             ;
  66 ; 203 ; PORAQUE      ; N      ;    50.00;       0.00 ;           50.00 ;       0.00 ;       0.00 ;             ;
  66 ; 204 ; JARAQUI      ; N      ;    50.00;       0.00 ;           50.00 ;       0.00 ;       0.00 ;             ;
  66 ; 205 ; PIRARUCU     ; N      ;    66.00;       0.00 ;           66.00 ;       0.00 ;       0.00 ;             ;
  66 ; 207 ; TUCUNARE     ; N      ;    66.00;       0.00 ;           66.00 ;       0.00 ;       0.00 ;             ;
  66 ; 209 ; TAMBAQUI     ; N      ;    56.00;       0.00 ;           56.00 ;       0.00 ;       0.00 ;             ;
  66 ; 211 ; BAIXADA FLU  ; SE     ;   320.00;       0.00 ;            0.00 ;     320.00 ;       0.00 ;             ;
  66 ; 212 ; MARANHAO III ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 223 ; PROSPERID. 3 ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 224 ; P. SERGIPE I ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 229 ; ONCA PINTADA ; SE     ;    30.00;       0.00 ;           30.00 ;       0.00 ;       0.00 ;             ;
  66 ; 235 ; C. MURICY 2  ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 236 ; MARLIM AZUL  ; SE     ;   505.00;       0.00 ;          505.00 ;       0.00 ;       0.00 ;             ;
  66 ; 238 ; GNA II       ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 239 ; PARNAIBA V   ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 241 ; PROSPERID. 2 ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 245 ; KARKEY 013   ; SE     ;    31.00;       0.00 ;           31.00 ;       0.00 ;       0.00 ;             ;
  66 ; 246 ; KARKEY 019   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 248 ; PAULINIA     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 249 ; PORSUD I     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 250 ; PORSUD II    ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 251 ; POVOACAO 1   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 253 ; VIANA 1      ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 254 ; B. BONITA I  ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 322 ; BBF BALIZA   ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 323 ; BONFIM       ; N      ;     5.00;       0.00 ;            5.00 ;       0.00 ;       0.00 ;             ;
  66 ; 324 ; CANTA        ; N      ;     5.00;       0.00 ;            5.00 ;       0.00 ;       0.00 ;             ;
  66 ; 326 ; JAGUATIRICA  ; N      ;    38.00;       0.00 ;            0.00 ;      38.00 ;       0.00 ;             ;
  66 ; 327 ; M.C. SUCUBA  ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 328 ; PALMAPLAN    ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 329 ; PAU RAINHA   ; N      ;     5.00;       0.00 ;            5.00 ;       0.00 ;       0.00 ;             ;
  66 ; 330 ; SANTA LUZ    ; N      ;     5.00;       0.00 ;            5.00 ;       0.00 ;       0.00 ;             ;
  66 ; 334 ; W ARJONA     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  66 ; 383 ; ATLANTICO    ; SE     ;   350.00;       0.00 ;          350.00 ;       0.00 ;       0.00 ;             ;
  66 ; 434 ; W ARJONA 2   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 001 ; ANGRA 1      ; SE     ;   640.00;     640.00 ;          640.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 004 ; ST.CRUZ 34   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 012 ; CUIABA G CC  ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 013 ; ANGRA 2      ; SE     ;  1350.00;    1350.00 ;         1350.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 015 ; LINHARES     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 021 ; MARANHAO V   ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 024 ; J.LACERDA C  ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 025 ; J.LACERDA B  ; S      ;   220.00;       0.00 ;          220.00 ;       0.00 ;       0.00 ;             ;
  67 ; 026 ; J.LACERDA A1 ; S      ;    40.00;       0.00 ;           40.00 ;       0.00 ;       0.00 ;             ;
  67 ; 027 ; J.LACERDA A2 ; S      ;   100.00;       0.00 ;          100.00 ;       0.00 ;       0.00 ;             ;
  67 ; 035 ; URUGUAIANA   ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 036 ; MARANHAO IV  ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 043 ; TERMOBAHIA   ; NE     ;   165.00;       0.00 ;          165.00 ;       0.00 ;       0.00 ;             ;
  67 ; 046 ; N.VENECIA 2  ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 047 ; TERMORIO     ; SE     ;   110.00;       0.00 ;          110.00 ;       0.00 ;       0.00 ;             ;
  67 ; 048 ; ARAUCARIA    ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 049 ; VIANA        ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 052 ; CAMPINA GDE  ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 053 ; GLOBAL I     ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 054 ; JUIZ DE FORA ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 055 ; GLOBAL II    ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 057 ; MARACANAU I  ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 058 ; TERMOCEARA   ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 060 ; NORTEFLU     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 062 ; SEROPEDICA   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 063 ; IBIRITE      ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 064 ; CANOAS       ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 067 ; TERMONE      ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 068 ; TRES LAGOAS  ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 069 ; TERMOPB      ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 070 ; GERAMAR II   ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 073 ; GERAMAR I    ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 083 ; VALE DO ACU  ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 086 ; ST.CRUZ NOVA ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 090 ; TERMOMACAE   ; SE     ;   675.00;       0.00 ;          675.00 ;       0.00 ;       0.00 ;             ;
  67 ; 096 ; TERMOPE      ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 097 ; CUBATAO      ; SE     ;   110.00;       0.00 ;          110.00 ;       0.00 ;       0.00 ;             ;
  67 ; 098 ; PERNAMBU_III ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 106 ; ERB CANDEIAS ; NE     ;    12.00;      12.00 ;            0.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 107 ; PAMPA SUL    ; S      ;   345.00;     345.00 ;            0.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 108 ; XAVANTES     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 110 ; N.PIRATININ  ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 116 ; PARNAIBA IV  ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 137 ; GNA I        ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 140 ; MAUA 3       ; N      ;   264.00;     264.00 ;          264.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 144 ; PETROLINA    ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 146 ; STA VITORIA  ; SE     ;    41.00;      41.00 ;            0.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 147 ; PROSPERID. 1 ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 149 ; SAO SEPE     ; S      ;     8.00;       8.00 ;            0.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 151 ; POTIGUAR     ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 152 ; TERMOCABO    ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 153 ; DAIA         ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 156 ; CANDIOTA 3   ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 161 ; POTIGUAR III ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 162 ; PECEM II     ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 163 ; P. PECEM II  ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 167 ; P. PECEM I   ; NE     ;   240.00;       0.00 ;            0.00 ;     240.00 ;       0.00 ;             ;
  67 ; 170 ; SUAPE II     ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 176 ; PORTO ITAQUI ; N      ;   240.00;       0.00 ;            0.00 ;     240.00 ;       0.00 ;             ;
  67 ; 182 ; PALMEIRAS GO ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 194 ; T.NORTE 2    ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 201 ; APARECIDA    ; N      ;   120.00;     120.00 ;           95.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 203 ; PORAQUE      ; N      ;    65.23;      65.23 ;           50.00 ;       0.00 ;       0.00 ;             ;
  67 ; 204 ; JARAQUI      ; N      ;    63.00;      63.00 ;           50.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 205 ; PIRARUCU     ; N      ;    67.00;      67.00 ;           66.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 207 ; TUCUNARE     ; N      ;    67.00;      67.00 ;           66.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 209 ; TAMBAQUI     ; N      ;    63.00;      63.00 ;           56.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 211 ; BAIXADA FLU  ; SE     ;   530.00;     530.00 ;            0.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 212 ; MARANHAO III ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 223 ; PROSPERID. 3 ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 224 ; P. SERGIPE I ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 229 ; ONCA PINTADA ; SE     ;    50.00;      50.00 ;           30.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 235 ; C. MURICY 2  ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 236 ; MARLIM AZUL  ; SE     ;   565.00;     565.00 ;          505.00 ;       0.00 ;       0.00 ;     MAX     ;
  67 ; 238 ; GNA II       ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 239 ; PARNAIBA V   ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 241 ; PROSPERID. 2 ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 245 ; KARKEY 013   ; SE     ;    31.00;       0.00 ;           31.00 ;       0.00 ;       0.00 ;             ;
  67 ; 246 ; KARKEY 019   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 248 ; PAULINIA     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 249 ; PORSUD I     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 250 ; PORSUD II    ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 251 ; POVOACAO 1   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 253 ; VIANA 1      ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 254 ; B. BONITA I  ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 322 ; BBF BALIZA   ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 323 ; BONFIM       ; N      ;     5.00;       0.00 ;            5.00 ;       0.00 ;       0.00 ;             ;
  67 ; 324 ; CANTA        ; N      ;     5.00;       0.00 ;            5.00 ;       0.00 ;       0.00 ;             ;
  67 ; 326 ; JAGUATIRICA  ; N      ;    63.90;       0.00 ;            0.00 ;      63.90 ;       0.00 ;             ;
  67 ; 327 ; M.C. SUCUBA  ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 328 ; PALMAPLAN    ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 329 ; PAU RAINHA   ; N      ;     5.00;       0.00 ;            5.00 ;       0.00 ;       0.00 ;             ;
  67 ; 330 ; SANTA LUZ    ; N      ;     5.00;       0.00 ;            5.00 ;       0.00 ;       0.00 ;             ;
  67 ; 334 ; W ARJONA     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  67 ; 383 ; ATLANTICO    ; SE     ;   350.00;       0.00 ;          350.00 ;       0.00 ;       0.00 ;             ;
  67 ; 434 ; W ARJONA 2   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 001 ; ANGRA 1      ; SE     ;   640.00;     640.00 ;          640.00 ;       0.00 ;       0.00 ;     MAX     ;
  68 ; 004 ; ST.CRUZ 34   ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 012 ; CUIABA G CC  ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 013 ; ANGRA 2      ; SE     ;  1350.00;    1350.00 ;         1350.00 ;       0.00 ;       0.00 ;     MAX     ;
  68 ; 015 ; LINHARES     ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 021 ; MARANHAO V   ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 024 ; J.LACERDA C  ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 025 ; J.LACERDA B  ; S      ;   220.00;       0.00 ;          220.00 ;       0.00 ;       0.00 ;             ;
  68 ; 026 ; J.LACERDA A1 ; S      ;    40.00;       0.00 ;           40.00 ;       0.00 ;       0.00 ;             ;
  68 ; 027 ; J.LACERDA A2 ; S      ;   100.00;       0.00 ;          100.00 ;       0.00 ;       0.00 ;             ;
  68 ; 035 ; URUGUAIANA   ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 036 ; MARANHAO IV  ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 043 ; TERMOBAHIA   ; NE     ;   165.00;       0.00 ;          165.00 ;       0.00 ;       0.00 ;             ;
  68 ; 046 ; N.VENECIA 2  ; N      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 047 ; TERMORIO     ; SE     ;   110.00;       0.00 ;          110.00 ;       0.00 ;       0.00 ;             ;
  68 ; 048 ; ARAUCARIA    ; S      ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 049 ; VIANA        ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 052 ; CAMPINA GDE  ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 053 ; GLOBAL I     ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 054 ; JUIZ DE FORA ; SE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
  68 ; 055 ; GLOBAL II    ; NE     ;     0.00;       0.00 ;            0.00 ;       0.00 ;       0.00 ;             ;
